time,x,y,vx,vy,phi,psi,wx,wz,omega_lf,wrf,wlr,wrr,spl_tor,current_gear,engine_omega,engine_torque,tc_inp_tor,tc_out_tor,tc_out_omg,tc_sr,
+9.28000000e+00,+1.39083245e+01,+0.00000000e+00,+1.62065086e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.91161312e+01,+1.91161312e+01,+1.91414255e+01,+1.91414255e+01,+0.00000000e+00,+1,+1.14813835e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.29000000e+00,+1.39244990e+01,+0.00000000e+00,+1.61483845e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.90475638e+01,+1.90475638e+01,+1.90727681e+01,+1.90727681e+01,+0.00000000e+00,+1,+1.14402165e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.30000000e+00,+1.39406154e+01,+0.00000000e+00,+1.60902548e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.89789896e+01,+1.89789896e+01,+1.90041040e+01,+1.90041040e+01,+0.00000000e+00,+1,+1.13990454e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.31000000e+00,+1.39566737e+01,+0.00000000e+00,+1.60321194e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.89104089e+01,+1.89104089e+01,+1.89354332e+01,+1.89354332e+01,+0.00000000e+00,+1,+1.13578704e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.32000000e+00,+1.39726738e+01,+0.00000000e+00,+1.59739783e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.88418215e+01,+1.88418215e+01,+1.88667558e+01,+1.88667558e+01,+0.00000000e+00,+1,+1.13166913e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.33000000e+00,+1.39886158e+01,+0.00000000e+00,+1.59158316e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.87732274e+01,+1.87732274e+01,+1.87980718e+01,+1.87980718e+01,+0.00000000e+00,+1,+1.12755083e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.34000000e+00,+1.40044997e+01,+0.00000000e+00,+1.58576792e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.87046267e+01,+1.87046267e+01,+1.87293811e+01,+1.87293811e+01,+0.00000000e+00,+1,+1.12343213e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.35000000e+00,+1.40203254e+01,+0.00000000e+00,+1.57995211e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.86360194e+01,+1.86360194e+01,+1.86606837e+01,+1.86606837e+01,+0.00000000e+00,+1,+1.11931302e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.36000000e+00,+1.40360929e+01,+0.00000000e+00,+1.57413574e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.85674054e+01,+1.85674054e+01,+1.85919797e+01,+1.85919797e+01,+0.00000000e+00,+1,+1.11519352e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.37000000e+00,+1.40518023e+01,+0.00000000e+00,+1.56831879e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.84987847e+01,+1.84987847e+01,+1.85232690e+01,+1.85232690e+01,+0.00000000e+00,+1,+1.11107362e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.38000000e+00,+1.40674535e+01,+0.00000000e+00,+1.56250128e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.84301575e+01,+1.84301575e+01,+1.84545516e+01,+1.84545516e+01,+0.00000000e+00,+1,+1.10695333e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.39000000e+00,+1.40830465e+01,+0.00000000e+00,+1.55668320e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.83615235e+01,+1.83615235e+01,+1.83858276e+01,+1.83858276e+01,+0.00000000e+00,+1,+1.10283263e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.40000000e+00,+1.40985813e+01,+0.00000000e+00,+1.55086456e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.82928830e+01,+1.82928830e+01,+1.83170970e+01,+1.83170970e+01,+0.00000000e+00,+1,+1.09871153e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.41000000e+00,+1.41140580e+01,+0.00000000e+00,+1.54504535e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.82242358e+01,+1.82242358e+01,+1.82483596e+01,+1.82483596e+01,+0.00000000e+00,+1,+1.09459003e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.42000000e+00,+1.41294764e+01,+0.00000000e+00,+1.53922557e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.81555819e+01,+1.81555819e+01,+1.81796156e+01,+1.81796156e+01,+0.00000000e+00,+1,+1.09046814e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.43000000e+00,+1.41448366e+01,+0.00000000e+00,+1.53340522e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.80869214e+01,+1.80869214e+01,+1.81108650e+01,+1.81108650e+01,+0.00000000e+00,+1,+1.08634584e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.44000000e+00,+1.41601387e+01,+0.00000000e+00,+1.52758430e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.80182542e+01,+1.80182542e+01,+1.80421076e+01,+1.80421076e+01,+0.00000000e+00,+1,+1.08222315e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.45000000e+00,+1.41753825e+01,+0.00000000e+00,+1.52176282e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.79495804e+01,+1.79495804e+01,+1.79733437e+01,+1.79733437e+01,+0.00000000e+00,+1,+1.07810005e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.46000000e+00,+1.41905681e+01,+0.00000000e+00,+1.51594076e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.78808999e+01,+1.78808999e+01,+1.79045730e+01,+1.79045730e+01,+0.00000000e+00,+1,+1.07397656e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.47000000e+00,+1.42056955e+01,+0.00000000e+00,+1.51011814e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.78122128e+01,+1.78122128e+01,+1.78357957e+01,+1.78357957e+01,+0.00000000e+00,+1,+1.06985267e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.48000000e+00,+1.42207647e+01,+0.00000000e+00,+1.50429496e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.77435190e+01,+1.77435190e+01,+1.77670117e+01,+1.77670117e+01,+0.00000000e+00,+1,+1.06572837e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.49000000e+00,+1.42357756e+01,+0.00000000e+00,+1.49847120e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.76748186e+01,+1.76748186e+01,+1.76982210e+01,+1.76982210e+01,+0.00000000e+00,+1,+1.06160368e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.50000000e+00,+1.42507283e+01,+0.00000000e+00,+1.49264688e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.76061115e+01,+1.76061115e+01,+1.76294237e+01,+1.76294237e+01,+0.00000000e+00,+1,+1.05747859e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.51000000e+00,+1.42656227e+01,+0.00000000e+00,+1.48682198e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.75373978e+01,+1.75373978e+01,+1.75606197e+01,+1.75606197e+01,+0.00000000e+00,+1,+1.05335310e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.52000000e+00,+1.42804589e+01,+0.00000000e+00,+1.48099652e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.74686774e+01,+1.74686774e+01,+1.74918091e+01,+1.74918091e+01,+0.00000000e+00,+1,+1.04922721e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.53000000e+00,+1.42952368e+01,+0.00000000e+00,+1.47517049e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.73999504e+01,+1.73999504e+01,+1.74229917e+01,+1.74229917e+01,+0.00000000e+00,+1,+1.04510091e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.54000000e+00,+1.43099564e+01,+0.00000000e+00,+1.46934390e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.73312167e+01,+1.73312167e+01,+1.73541677e+01,+1.73541677e+01,+0.00000000e+00,+1,+1.04097422e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.55000000e+00,+1.43246178e+01,+0.00000000e+00,+1.46351673e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.72624763e+01,+1.72624763e+01,+1.72853371e+01,+1.72853371e+01,+0.00000000e+00,+1,+1.03684713e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.56000000e+00,+1.43392210e+01,+0.00000000e+00,+1.45768900e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.71937293e+01,+1.71937293e+01,+1.72164997e+01,+1.72164997e+01,+0.00000000e+00,+1,+1.03271964e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.57000000e+00,+1.43537658e+01,+0.00000000e+00,+1.45186070e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.71249756e+01,+1.71249756e+01,+1.71476557e+01,+1.71476557e+01,+0.00000000e+00,+1,+1.02859175e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.58000000e+00,+1.43682523e+01,+0.00000000e+00,+1.44603182e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.70562153e+01,+1.70562153e+01,+1.70788050e+01,+1.70788050e+01,+0.00000000e+00,+1,+1.02446346e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.59000000e+00,+1.43826806e+01,+0.00000000e+00,+1.44020238e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.69874483e+01,+1.69874483e+01,+1.70099477e+01,+1.70099477e+01,+0.00000000e+00,+1,+1.02033477e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.60000000e+00,+1.43970506e+01,+0.00000000e+00,+1.43437238e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.69186747e+01,+1.69186747e+01,+1.69410836e+01,+1.69410836e+01,+0.00000000e+00,+1,+1.01620568e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.61000000e+00,+1.44113622e+01,+0.00000000e+00,+1.42854180e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.68498944e+01,+1.68498944e+01,+1.68722129e+01,+1.68722129e+01,+0.00000000e+00,+1,+1.01207619e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.62000000e+00,+1.44256156e+01,+0.00000000e+00,+1.42271065e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.67811074e+01,+1.67811074e+01,+1.68033355e+01,+1.68033355e+01,+0.00000000e+00,+1,+1.00794630e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.63000000e+00,+1.44398106e+01,+0.00000000e+00,+1.41687894e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.67123138e+01,+1.67123138e+01,+1.67344515e+01,+1.67344515e+01,+0.00000000e+00,+1,+1.00381601e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.64000000e+00,+1.44539473e+01,+0.00000000e+00,+1.41104665e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.66435135e+01,+1.66435135e+01,+1.66655607e+01,+1.66655607e+01,+0.00000000e+00,+1,+9.99685317e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.65000000e+00,+1.44680257e+01,+0.00000000e+00,+1.40521380e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.65747065e+01,+1.65747065e+01,+1.65966633e+01,+1.65966633e+01,+0.00000000e+00,+1,+9.95554226e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.66000000e+00,+1.44820457e+01,+0.00000000e+00,+1.39938038e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.65058929e+01,+1.65058929e+01,+1.65277592e+01,+1.65277592e+01,+0.00000000e+00,+1,+9.91422734e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.67000000e+00,+1.44960075e+01,+0.00000000e+00,+1.39354639e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.64370726e+01,+1.64370726e+01,+1.64588485e+01,+1.64588485e+01,+0.00000000e+00,+1,+9.87290842e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.68000000e+00,+1.45099108e+01,+0.00000000e+00,+1.38771183e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.63682456e+01,+1.63682456e+01,+1.63899310e+01,+1.63899310e+01,+0.00000000e+00,+1,+9.83158550e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.69000000e+00,+1.45237559e+01,+0.00000000e+00,+1.38187670e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.62994120e+01,+1.62994120e+01,+1.63210069e+01,+1.63210069e+01,+0.00000000e+00,+1,+9.79025858e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.70000000e+00,+1.45375425e+01,+0.00000000e+00,+1.37604100e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.62305717e+01,+1.62305717e+01,+1.62520761e+01,+1.62520761e+01,+0.00000000e+00,+1,+9.74892765e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.71000000e+00,+1.45512708e+01,+0.00000000e+00,+1.37020473e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.61617248e+01,+1.61617248e+01,+1.61831386e+01,+1.61831386e+01,+0.00000000e+00,+1,+9.70759272e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.72000000e+00,+1.45649408e+01,+0.00000000e+00,+1.36436790e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.60928712e+01,+1.60928712e+01,+1.61141944e+01,+1.61141944e+01,+0.00000000e+00,+1,+9.66625378e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.73000000e+00,+1.45785524e+01,+0.00000000e+00,+1.35853049e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.60240109e+01,+1.60240109e+01,+1.60452435e+01,+1.60452435e+01,+0.00000000e+00,+1,+9.62491084e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.74000000e+00,+1.45921056e+01,+0.00000000e+00,+1.35269252e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.59551439e+01,+1.59551439e+01,+1.59762860e+01,+1.59762860e+01,+0.00000000e+00,+1,+9.58356389e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.75000000e+00,+1.46056004e+01,+0.00000000e+00,+1.34685397e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.58862703e+01,+1.58862703e+01,+1.59073218e+01,+1.59073218e+01,+0.00000000e+00,+1,+9.54221293e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.76000000e+00,+1.46190368e+01,+0.00000000e+00,+1.34101486e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.58173900e+01,+1.58173900e+01,+1.58383509e+01,+1.58383509e+01,+0.00000000e+00,+1,+9.50085797e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.77000000e+00,+1.46324148e+01,+0.00000000e+00,+1.33517517e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.57485030e+01,+1.57485030e+01,+1.57693733e+01,+1.57693733e+01,+0.00000000e+00,+1,+9.45949901e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.78000000e+00,+1.46457345e+01,+0.00000000e+00,+1.32933492e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.56796094e+01,+1.56796094e+01,+1.57003890e+01,+1.57003890e+01,+0.00000000e+00,+1,+9.41813603e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.79000000e+00,+1.46589957e+01,+0.00000000e+00,+1.32349409e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.56107091e+01,+1.56107091e+01,+1.56313980e+01,+1.56313980e+01,+0.00000000e+00,+1,+9.37676905e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.80000000e+00,+1.46721985e+01,+0.00000000e+00,+1.31765270e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.55418021e+01,+1.55418021e+01,+1.55624004e+01,+1.55624004e+01,+0.00000000e+00,+1,+9.33539806e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.81000000e+00,+1.46853429e+01,+0.00000000e+00,+1.31181074e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.54728884e+01,+1.54728884e+01,+1.54933960e+01,+1.54933960e+01,+0.00000000e+00,+1,+9.29402306e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.82000000e+00,+1.46984289e+01,+0.00000000e+00,+1.30596820e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.54039681e+01,+1.54039681e+01,+1.54243850e+01,+1.54243850e+01,+0.00000000e+00,+1,+9.25264405e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.83000000e+00,+1.47114564e+01,+0.00000000e+00,+1.30012510e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.53350411e+01,+1.53350411e+01,+1.53553673e+01,+1.53553673e+01,+0.00000000e+00,+1,+9.21126104e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.84000000e+00,+1.47244255e+01,+0.00000000e+00,+1.29428143e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.52661074e+01,+1.52661074e+01,+1.52863429e+01,+1.52863429e+01,+0.00000000e+00,+1,+9.16987401e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.85000000e+00,+1.47373362e+01,+0.00000000e+00,+1.28843718e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.51971671e+01,+1.51971671e+01,+1.52173118e+01,+1.52173118e+01,+0.00000000e+00,+1,+9.12848298e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.86000000e+00,+1.47501884e+01,+0.00000000e+00,+1.28259237e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.51282200e+01,+1.51282200e+01,+1.51482740e+01,+1.51482740e+01,+0.00000000e+00,+1,+9.08708793e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.87000000e+00,+1.47629822e+01,+0.00000000e+00,+1.27674699e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.50592663e+01,+1.50592663e+01,+1.50792295e+01,+1.50792295e+01,+0.00000000e+00,+1,+9.04568887e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.88000000e+00,+1.47757175e+01,+0.00000000e+00,+1.27090103e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.49903059e+01,+1.49903059e+01,+1.50101783e+01,+1.50101783e+01,+0.00000000e+00,+1,+9.00428581e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.89000000e+00,+1.47883944e+01,+0.00000000e+00,+1.26505451e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.49213389e+01,+1.49213389e+01,+1.49411205e+01,+1.49411205e+01,+0.00000000e+00,+1,+8.96287873e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.90000000e+00,+1.48010128e+01,+0.00000000e+00,+1.25920741e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.48523651e+01,+1.48523651e+01,+1.48720559e+01,+1.48720559e+01,+0.00000000e+00,+1,+8.92146764e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.91000000e+00,+1.48135727e+01,+0.00000000e+00,+1.25335975e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.47833847e+01,+1.47833847e+01,+1.48029847e+01,+1.48029847e+01,+0.00000000e+00,+1,+8.88005254e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.92000000e+00,+1.48260741e+01,+0.00000000e+00,+1.24751151e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.47143976e+01,+1.47143976e+01,+1.47339067e+01,+1.47339067e+01,+0.00000000e+00,+1,+8.83863342e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.93000000e+00,+1.48385170e+01,+0.00000000e+00,+1.24166271e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.46454038e+01,+1.46454038e+01,+1.46648221e+01,+1.46648221e+01,+0.00000000e+00,+1,+8.79721029e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.94000000e+00,+1.48509015e+01,+0.00000000e+00,+1.23581333e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.45764033e+01,+1.45764033e+01,+1.45957307e+01,+1.45957307e+01,+0.00000000e+00,+1,+8.75578315e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+9.95000000e+00,+1.48632275e+01,+0.00000000e+00,+1.22996338e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+1.45073962e+01,+1.45073962e+01,+1.45266327e+01,+1.45266327e+01,+0.00000000e+00,+1,+8.71435200e+01,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
